"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"BDM00078016","1959-11","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1388.6","X","119.3",",X","23",",X","8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","0",",X","","","","","19591130",",,X","19591130","+,,X","19591130","+,,X","1","","19591122",",,X","19591118","+,,X","16.7",",X,30,","0",",,X,30,+","0",",,X,30,+","84.1",",,X,22,","26.1",",X,18,+","0.0","X","0.0",",X","140.3",",,,X","0",",,,X","22.31",",X","23.77",",,,X","20.85",",,,X","","","158",",X","","","16.4",",X"
"BDM00078016","1959-12","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1433.3","X","44.7",",X","17",",X","11",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","18",",X","0",",X","","","","","19591226","+,,X","19591231","+,,X","19591231","+,,X","2","","19591203",",,X","19591213","+,,X","15.6",",X,26,+","0",",,X,31,+","0",",,X,31,+","40.4",",,X,03,","23.9",",X,13,+","8.0","X","8.0",",X","160.5",",,,X","0",",,,X","19.52",",X","20.90",",,,X","18.14",",,,X","","","270",",X","","","20.6",",X"
"BDM00078016","1960-01","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","13.7","X","13.7",",X","16",",X","12",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","","","","","19600123",",,X","19600131","+,,X","19600131","+,,X","2","","19600131",",,X","19600107",",,X","10.6",",X,23,","0",",,X,31,+","0",",,X,31,+","19.1",",,X,31,","22.8",",X,07,","49.6","X","41.6",",X","90.4",",,,X","0",",,,X","17.43",",X","19.21",",,,X","15.65",",,,X","","","270",",X","","","21.6",",X"
"BDM00078016","1960-02","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","20.8","X","7.1",",X","12",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","1","","","","19600217",",,X","19600229","+,,X","19600229","+,,X","1","","19600207",",,X","19600218",",,X","13.9",",X,17,","0",",,X,29,+","0",",,X,29,+","15.5",",,X,07,","22.2",",X,18,","79.3","X","29.7",",X","51.2",",,,X","0",",,,X","17.55",",X","19.23",",,,X","15.87",",,,X","","","248",",X","","","21.1",",X"
"BDM00078016","1960-03","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","25.6","X","4.8",",X","23",",X","15",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","3","","","","19600314",",,X","19600331","+,,X","19600331","+,,X","1","","19600317",",,X","19600331",",,X","10.6",",X,14,","0",",,X,31,+","0",",,X,31,+","35.6",",,X,17,","22.8",",X,31,","159.0","X","79.7",",X","108.3",",,,X","0",",,,X","15.91",",X","18.15",",,,X","13.67",",,,X","","","293",",X","","","22.6",",X"
"BDM00078016","1960-04","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","71.4","X","45.8",",X","5",",X","3",",X","1",",X","0","1,X","0",",X","0",",X","0",",X","0",",X","23",",X","0",",X","1","","","","19600413","+,,X","19600430","+,1,X","19600430","+,,X","","","19600411",",,X","19600427",",,X","14.4",",X,13,+","0","1,,X,30,+","0",",,X,30,+","29.7",",,X,11,","25.6",",X,27,","166.3","X","7.3",",X","48.5",",,,X","0",",,,X","19.62",",X","21.54",",,,X","17.69",",,,X","","","360","3,X","","","21.6","3,X"
"BDM00078016","1960-05","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","170.9","X","99.5",",X","14",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","1","","","","19600502",",,X","19600531","+,,X","19600531","+,,X","2","","19600505",",,X","19600527","+,,X","16.1",",X,02,","0",",,X,31,+","0",",,X,31,+","61.5",",,X,05,","26.1",",X,27,+","167.1","X","0.8",",X","181.4",",,,X","0",",,,X","21.52",",X","23.14",",,,X","19.90",",,,X","","","90",",X","","","22.6",",X"
"BDM00078016","1960-06","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","366.9","X","196.0",",X","15",",X","11",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","2","","","","19600611",",,X","19600630","+,,X","19600630","+,,X","4","","19600623",",,X","19600627",",,X","20.0",",X,11,","0",",,X,30,+","0",",,X,30,+","24.4",",,X,23,","30.6",",X,27,","167.1","X","0.0",",X","105.8",",,,X","0",",,,X","24.87",",X","26.92",",,,X","22.81",",,,X","","","","","","","",""
"BDM00078016","1960-07","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","625.7","X","258.8",",X","17",",X","10",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","","","","","19600703","+,,X","19600731","+,,X","19600731","+,,X","6","","19600713",",,X","19600719",",,X","22.2",",X,03,+","0",",,X,31,+","0",",,X,31,+","26.7",",,X,13,","32.2",",X,19,","0.0","X","0.0",",X","139.9",",,,X","0",",,,X","26.68",",X","28.77",",,,X","24.59",",,,X","","","270","3,X","","","15.9","3,X"
"BDM00078016","1960-08","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","905.6","X","279.9",",X","10",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19600817","+,,X","19600831","+,,X","19600831","+,,X","2","","19600817",",,X","19600829",",,X","22.2",",X,17,+","0",",,X,31,+","0",",,X,31,+","34.8",",,X,17,","31.1",",X,29,","0.0","X","0.0",",X","98.5",",,,X","0",",,,X","27.36",",X","29.19",",,,X","25.54",",,,X","","","203",",X","","","15.4",",X"
"BDM00078016","1960-09","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1134.9","X","229.3",",X","19",",X","15",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19600906",",,X","19600930","+,,X","19600930","+,,X","3","","19600920",",,X","19600913","+,,X","21.7",",X,06,","0",",,X,30,+","0",",,X,30,+","56.6",",,X,20,","30.0",",X,13,+","0.0","X","0.0",",X","222.3",",,,X","0",",,,X","25.98",",X","27.95",",,,X","24.00",",,,X","","","180","2,X","","","16.4","2,X"
"BDM00078016","1960-10","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1306.7","X","171.8",",X","26",",X","13",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19601030",",,X","19601031","+,,X","19601031","+,,X","4","","19601016",",,X","19601002","+,,X","18.3",",X,30,","0",",,X,31,+","0",",,X,31,+","33.8",",,X,16,","27.8",",X,02,+","0.0","X","0.0",",X","220.4",",,,X","0",",,,X","23.88",",X","25.70",",,,X","22.05",",,,X","","","270","2,X","","","14.4","2,X"
"BDM00078016","1960-11","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1392.1","X","85.4",",X","10",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","0",",X","","","","","19601122","+,,X","19601130","+,,X","19601130","+,,X","1","","19601102",",,X","19601112","+,,X","16.7",",X,22,+","0",",,X,30,+","0",",,X,30,+","13.5",",,X,02,","25.0",",X,12,+","0.0","X","0.0",",X","50.9",",,,X","0",",,,X","21.18",",X","22.78",",,,X","19.58",",,,X","","","225","3,X","","","17.0","3,X"
"BDM00078016","1960-12","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1406.0","X","13.9",",X","22",",X","15",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7",",X","0",",X","7","","","","19601213",",,X","19601231","+,,X","19601231","+,,X","1","","19601202",",,X","19601226",",,X","11.1",",X,13,","0",",,X,31,+","0",",,X,31,+","54.6",",,X,02,","23.9",",X,26,","28.1","X","28.1",",X","298.0",",,,X","0",",,,X","17.87",",X","19.46",",,,X","16.29",",,,X","","","","","","","",""
"BDM00078016","1961-01","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","8.3","X","8.3",",X","18",",X","8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","1","","","","19610126",",,X","19610131","+,,X","19610131","+,,X","3","","19610109",",,X","19610120","+,,X","11.7",",X,26,","0",",,X,31,+","0",",,X,31,+","53.1",",,X,09,","22.2",",X,20,+","66.0","X","37.9",",X","109.3",",,,X","0",",,,X","17.38",",X","19.12",",,,X","15.64",",,,X","","","248",",X","","","18.5",",X"
"BDM00078016","1961-02","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","17.5","X","9.2",",X","15",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","","","","","19610206",",,X","19610228","+,,X","19610228","+,,X","","","19610208",",,X","19610226","+,,X","10.6",",X,06,","0",",,X,28,+","0",",,X,28,+","21.6",",,X,08,","21.1",",X,26,+","108.3","X","42.3",",X","66.0",",,,X","0",",,,X","17.15",",X","18.97",",,,X","15.33",",,,X","","","270",",X","","","20.6",",X"
"BDM00078016","1961-03","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","27.6","X","10.1",",X","12",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","","","","","19610318",",,X","19610331","+,,X","19610331","+,,X","1","","19610325",",,X","19610309","+,,X","12.2",",X,18,","0",",,X,31,+","0",",,X,31,+","9.4",",,X,25,","21.7",",X,09,+","147.8","X","39.5",",X","45.6",",,,X","0",",,,X","17.39",",X","19.14",",,,X","15.63",",,,X","","","270",",X","","","19.0",",X"
"BDM00078016","1961-04","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","52.0","X","24.4",",X","16",",X","9",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","","","","","19610421","+,,X","19610430","+,,X","19610430","+,,X","4","","19610413",",,X","19610428","+,,X","13.9",",X,21,+","0",",,X,30,+","0",",,X,30,+","64.8",",,X,13,","22.8",",X,28,+","166.4","X","18.6",",X","169.1",",,,X","0",",,,X","18.53",",X","20.21",",,,X","16.85",",,,X","","","225",",X","","","19.0",",X"
"BDM00078016","1961-05","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","131.2","X","79.2",",X","14",",X","11",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","0",",X","3","","","","19610507","+,,X","19610531","+,,X","19610531","+,,X","1","","19610530",",,X","19610511",",,X","16.1",",X,07,+","0",",,X,31,+","0",",,X,31,+","66.8",",,X,30,","26.1",",X,11,","168.6","X","2.2",",X","221.8",",,,X","0",",,,X","20.82",",X","22.81",",,,X","18.83",",,,X","","","270",",X","","","14.9",",X"
"BDM00078016","1961-06","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","315.4","X","184.2",",X","11",",X","9",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19610618",",,X","19610630","+,,X","19610630","+,,X","1","","19610604",",,X","19610629","+,,X","18.3",",X,18,","0",",,X,30,+","0",",,X,30,+","55.9",",,X,04,","28.9",",X,29,+","168.6","X","0.0",",X","152.4",",,,X","0",",,,X","24.47",",X","26.46",",,,X","22.48",",,,X","","","225",",X","","","13.9",",X"
"BDM00078016","1961-07","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","576.5","X","261.1",",X","12",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","","","","","19610712",",,X","19610731","+,,X","19610731","+,,X","2","","19610712",",,X","19610718",",,X","22.2",",X,12,","0",",,X,31,+","0",",,X,31,+","26.9",",,X,12,","32.2",",X,18,","0.0","X","0.0",",X","83.2",",,,X","0",",,,X","26.76",",X","28.54",",,,X","24.97",",,,X","","","","","","","",""
"BDM00078016","1961-08","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","863.8","X","287.3",",X","17",",X","10",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","","","","","19610814","+,,X","19610831","+,,X","19610831","+,,X","7","","19610821",",,X","19610821",",,X","22.2",",X,14,+","0",",,X,31,+","0",",,X,31,+","21.3",",,X,21,","32.2",",X,21,","0.0","X","0.0",",X","106.9",",,,X","0",",,,X","27.60",",X","29.74",",,,X","25.46",",,,X","","","","","","","",""
"BDM00078016","1961-09","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1128.5","X","264.7",",X","10",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","1",",X","","","","","19610930",",,X","19610930","+,,X","19610930","+,,X","1","","19610924",",,X","19610905",",,X","23.3",",X,30,","0",",,X,30,+","0",",,X,30,+","15.5",",,X,24,","32.2",",X,05,","0.0","X","0.0",",X","52.0",",,,X","0",",,,X","27.16",",X","29.25",",,,X","25.06",",,,X","","","","","","","",""
"BDM00078016","1961-10","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1326.8","X","198.3",",X","16",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19611024",",,X","19611031","+,,X","19611031","+,,X","1","","19611020",",,X","19611011",",,X","20.0",",X,24,","0",",,X,31,+","0",",,X,31,+","42.9",",,X,20,","30.6",",X,11,","0.0","X","0.0",",X","134.5",",,,X","0",",,,X","24.73",",X","26.50",",,,X","22.96",",,,X","","","","","","","",""
"BDM00078016","1961-11","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1403.3","X","76.5",",X","16",",X","11",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","0",",X","","","","","19611126",",,X","19611130","+,,X","19611130","+,,X","2","","19611126",",,X","19611102",",,X","16.1",",X,26,","0",",,X,30,+","0",",,X,30,+","41.7",",,X,26,","25.6",",X,02,","0.8","X","0.8",",X","165.9",",,,X","0",",,,X","20.86",",X","22.43",",,,X","19.28",",,,X","","","225","3,X","","","22.6","3,X"
"BDM00078016","1961-12","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1434.6","X","31.3",",X","14",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","15",",X","0",",X","1","","","","19611216",",,X","19611231","+,,X","19611231","+,,X","","","19611224",",,X","19611220",",,X","14.4",",X,16,","0",",,X,31,+","0",",,X,31,+","30.0",",,X,24,","23.3",",X,20,","15.5","X","14.7",",X","81.0",",,,X","0",",,,X","18.87",",X","20.32",",,,X","17.42",",,,X","","","293","5,X","","","21.1","5,X"
"BDM00078016","1962-01","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","33.7","X","33.7",",X","12",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20",",X","0",",X","","","","","19620114","+,,X","19620131","+,,X","19620131","+,,X","","","19620102",",,X","19620113",",,X","15.6",",X,14,+","0",",,X,31,+","0",",,X,31,+","50.5",",,X,02,","22.8",",X,13,","20.8","X","5.3",",X","96.6",",,,X","0",",,,X","19.25",",X","20.84",",,,X","17.66",",,,X","","","180","2,X","","","21.6","2,X"
"BDM00078016","1962-02","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","53.1","X","19.4",",X","13",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","","","","","19620213",",,X","19620228","+,,X","19620228","+,,X","4","","19620213",",,X","19620222","+,,X","10.0",",X,13,","0",",,X,28,+","0",",,X,28,+","9.7",",,X,13,","22.2",",X,22,+","45.6","X","24.8",",X","59.2",",,,X","0",",,,X","18.14",",X","19.88",",,,X","16.40",",,,X","","","270","5,X","","","30.8","5,X"
"BDM00078016","1962-03","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","57.7","X","4.6",",X","21",",X","14",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7",",X","0",",X","","","","","19620318",",,X","19620331","+,,X","19620331","+,,X","8","","19620306",",,X","19620331","+,,X","11.7",",X,18,","0",",,X,31,+","0",",,X,31,+","45.5",",,X,06,","21.7",",X,31,+","102.5","X","56.9",",X","226.1",",,,X","0",",,,X","16.64",",X","18.65",",,,X","14.64",",,,X","","","270","2,X","","","31.9","2,X"
"BDM00078016","1962-04","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","92.6","X","34.9",",X","10",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","16",",X","0",",X","3","","","","19620417",",,X","19620430","+,,X","19620430","+,,X","","","19620403",",,X","19620429","+,,X","13.3",",X,17,","0",",,X,30,+","0",",,X,30,+","41.7",",,X,03,","23.9",",X,29,+","119.7","X","17.2",",X","130.3",",,,X","0",",,,X","18.93",",X","20.84",",,,X","17.01",",,,X","","","315",",X","","","21.6",",X"
"BDM00078016","1962-05","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","167.8","X","75.2",",X","11",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","0",",X","5","","","","19620514",",,X","19620531","+,,X","19620531","+,,X","1","","19620501",",,X","19620531","+,,X","16.7",",X,14,","0",",,X,31,+","0",",,X,31,+","23.6",",,X,01,","25.6",",X,31,+","120.3","X","0.6",",X","84.4",",,,X","0",",,,X","20.74",",X","22.36",",,,X","19.12",",,,X","","","225","1,X","","","21.6","1,X"
"BDM00078016","1962-06","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","338.4","X","170.6",",X","20",",X","13",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19620609",",,X","19620630","+,,X","19620630","+,,X","3","","19620609",",,X","19620604",",,X","18.9",",X,09,","0",",,X,30,+","0",",,X,30,+","72.9",",,X,09,","28.3",",X,04,","120.3","X","0.0",",X","360.3",",,,X","0",",,,X","24.02",",X","25.95",",,,X","22.09",",,,X","","","225",",X","","","17.5",",X"
"BDM00078016","1962-07","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","579.5","X","241.1",",X","15",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","","","","","19620705",",,X","19620731","+,,X","19620731","+,,X","3","","19620705",",,X","19620730",",,X","20.0",",X,05,","0",",,X,31,+","0",",,X,31,+","37.1",",,X,05,","32.8",",X,30,","0.0","X","0.0",",X","105.2",",,,X","0",",,,X","26.11",",X","28.09",",,,X","24.13",",,,X","","","293",",X","","","25.2",",X"
"BDM00078016","1962-08","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","859.7","X","280.2",",X","17",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19620803",",,X","19620831","+,,X","19620831","+,,X","4","","19620803",",,X","19620820","+,,X","22.2",",X,03,","0",",,X,31,+","0",",,X,31,+","33.8",",,X,03,","31.7",",X,20,+","0.0","X","0.0",",X","142.4",",,,X","0",",,,X","27.37",",X","29.34",",,,X","25.41",",,,X","","","225","2,X","","","15.4","2,X"
"BDM00078016","1962-09","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1093.2","X","233.5",",X","22",",X","17",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19620929","+,,X","19620930","+,,X","19620930","+,,X","7","","19620921",",,X","19620916",",,X","22.2",",X,29,+","0",",,X,30,+","0",",,X,30,+","39.6",",,X,21,","30.6",",X,16,","0.0","X","0.0",",X","265.3",",,,X","0",",,,X","26.12",",X","28.29",",,,X","23.94",",,,X","","","225","1,X","","","20.0","1,X"
"BDM00078016","1962-10","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1283.8","X","190.6",",X","12",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19621028","+,,X","19621031","+,,X","19621031","+,,X","1","","19621025",",,X","19621001",",,X","18.9",",X,28,+","0",",,X,31,+","0",",,X,31,+","23.6",",,X,25,","30.6",",X,01,","0.0","X","0.0",",X","61.8",",,,X","0",",,,X","24.48",",X","26.12",",,,X","22.84",",,,X","","","180",",X","","","30.3",",X"
"BDM00078016","1962-11","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1360.2","X","76.4",",X","17",",X","13",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","23",",X","0",",X","","","","","19621115",",,X","19621130","+,,X","19621130","+,,X","3","","19621128",",,X","19621102",",,X","13.9",",X,15,","0",",,X,30,+","0",",,X,30,+","74.7",",,X,28,","27.2",",X,02,","2.0","X","2.0",",X","267.8",",,,X","0",",,,X","20.81",",X","22.42",",,,X","19.20",",,,X","","","293","1,X","","","32.9","1,X"
"BDM00078016","1962-12","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","1394.7","X","34.5",",X","17",",X","11",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","","","","","19621231",",,X","19621231","+,,X","19621231","+,,X","","","19621210",",,X","19621203",",,X","10.0",",X,31,","0",",,X,31,+","0",",,X,31,+","38.6",",,X,10,","24.4",",X,03,","25.1","X","23.1",",X","116.9",",,,X","0",",,,X","18.70",",X","20.37",",,,X","17.03",",,,X","","","293",",X","","","31.4",",X"
"BDM00078016","1963-01","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","12.6","X","12.6",",X","21",",X","12",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","","","","","19630101",",,X","19630131","+,,X","19630131","+,,X","1","","19630127",",,X","19630119",",,X","10.0",",X,01,","0",",,X,31,+","0",",,X,31,+","18.3",",,X,27,","22.2",",X,19,","70.7","X","45.6",",X","136.4",",,,X","0",",,,X","17.27",",X","18.93",",,,X","15.61",",,,X","","","270","1,X","","","29.3","1,X"
"BDM00078016","1963-02","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","18.1","X","5.5",",X","16",",X","10",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","5","","","","19630217",",,X","19630228","+,,X","19630228","+,,X","","","19630220",",,X","19630227","+,,X","12.2",",X,17,","0",",,X,28,+","0",",,X,28,+","65.8",",,X,20,","21.7",",X,27,+","103.4","X","32.7",",X","217.8",",,,X","0",",,,X","17.36",",X","19.22",",,,X","15.51",",,,X","","","270","1,X","","","34.4","1,X"
"BDM00078016","1963-03","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","34.2","X","16.1",",X","12",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","2","","","","19630322",",,X","19630331","+,,X","19630331","+,,X","","","19630321",",,X","19630327","+,,X","12.2",",X,22,","0",",,X,31,+","0",",,X,31,+","25.7",",,X,21,","22.8",",X,27,+","133.6","X","30.2",",X","86.0",",,,X","0",",,,X","17.88",",X","19.74",",,,X","16.02",",,,X","","","225",",X","","","24.2",",X"
"BDM00078016","1963-04","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","46.8","X","12.6",",X","12",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","4","","","","19630416",",,X","19630430","+,,X","19630430","+,,X","3","","19630421",",,X","19630423","+,,X","11.1",",X,16,","0",",,X,30,+","0",",,X,30,+","11.2",",,X,21,","22.2",",X,23,+","171.5","X","37.9",",X","53.8",",,,X","0",",,,X","17.49",",X","19.43",",,,X","15.55",",,,X","","","293","1,X","","","22.1","1,X"
"BDM00078016","1963-05","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","142.0","X","95.2",",X","13",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","4","","","","19630514","+,,X","19630531","+,,X","19630531","+,,X","","","19630524",",,X","19630510",",,X","16.7",",X,14,+","0",",,X,31,+","0",",,X,31,+","42.4",",,X,24,","27.2",",X,10,","172.1","X","0.6",",X","129.2",",,,X","0",",,,X","21.39",",X","23.31",",,,X","19.46",",,,X","","","360","1,X","","","15.4","1,X"
"BDM00078016","1963-06","32.3667","-64.6833","6.1","L F WADE INTERNATIONAL AIRPORT KINDLEY FIELD, BD","","","331.8","X","189.8",",X","7",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19630616","+,,X","19630630","+,,X","19630630","+,,X","3","","19630616",",,X","19630622",",,X","20.6",",X,16,+","0",",,X,30,+","0",",,X,30,+","51.3",",,X,16,","28.3",",X,22,","172.1","X","0.0",",X","74.2",",,,X","0",",,,X","24.66",",X","26.23",",,,X","23.09",",,,X","","","293","2,X","","","18.5","2,X"
