"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"ASN00039090","1986-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","4",",a","1",",a","","","","","","","19860502",",,a","","","52.6",",,a,02,","","","73.4",",,,a","",""
"ASN00039090","1986-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","0","2,a","0","2,a","0","2,a","","","","","","","19860630","+,2,a","","","0.0","2,,a,30,+","","","13.0",",a,,a","",""
"ASN00039090","1986-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","2,a","4","2,a","0","2,a","","","","","","","19860718",",2,a","","","7.8","2,,a,18,","","","37.2",",a,,a","",""
"ASN00039090","1986-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","3,a","0","3,a","0","3,a","","","","","","","19860831",",3,a","","","1.2","3,,a,31,","","","23.4",",a,,a","",""
"ASN00039090","1986-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","0",",a","","","","","","","19860930",",,a","","","22.0",",,a,30,","","","27.0",",,,a","",""
"ASN00039090","1986-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","11","2,a","7","2,a","2","2,a","","","","","","","19861023",",2,a","","","98.0","2,,a,23,","","","239.0",",a,,a","",""
"ASN00039090","1986-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","2,a","1","2,a","0","2,a","","","","","","","19861113",",2,a","","","15.8","2,,a,13,","","","117.2",",a,,a","",""
"ASN00039090","1986-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","1",",a","","","","","","","19861201",",,a","","","68.0",",,a,01,","","","79.8",",,,a","",""
"ASN00039090","1987-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","11",",a","7",",a","1",",a","","","","","","","19870107",",,a","","","26.8",",,a,07,","","","106.8",",,,a","",""
"ASN00039090","1987-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","2",",a","0",",a","","","","","","","19870205",",,a","","","10.8",",,a,05,","","","17.3",",,,a","",""
"ASN00039090","1987-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","4",",a","0",",a","","","","","","","19870303",",,a","","","12.6",",,a,03,","","","33.4",",,,a","",""
"ASN00039090","1987-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19870428",",,a","","","6.2",",,a,28,","","","6.4",",,,a","",""
"ASN00039090","1987-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","3,a","2","3,a","1","3,a","","","","","","","19870516",",3,a","","","38.4","3,,a,16,","","","59.0",",a,,a","",""
"ASN00039090","1987-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","1","3,a","1","3,a","0","3,a","","","","","","","19870623",",3,a","","","4.6","3,,a,23,","","","12.6",",a,,a","",""
"ASN00039090","1987-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","48.4",",a,,a","",""
"ASN00039090","1987-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","3,a","0","3,a","0","3,a","","","","","","","19870818",",3,a","","","0.6","3,,a,18,","","","12.2",",a,,a","",""
"ASN00039090","1987-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","3,a","2","3,a","0","3,a","","","","","","","19870908",",3,a","","","3.6","3,,a,08,","","","9.1",",a,,a","",""
"ASN00039090","1987-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","7","3,a","4","3,a","0","3,a","","","","","","","19871004",",3,a","","","17.2","3,,a,04,","","","104.4",",a,,a","",""
"ASN00039090","1987-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","5","4,a","3","4,a","0","4,a","","","","","","","19871110",",4,a","","","14.4","4,,a,10,","","","50.6",",a,,a","",""
"ASN00039090","1988-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","30.2",",a,,a","",""
"ASN00039090","1988-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","66.8",",a,,a","",""
"ASN00039090","1988-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","2,a","3","2,a","0","2,a","","","","","","","19880302",",2,a","","","11.6","2,,a,02,","","","24.4",",a,,a","",""
"ASN00039090","1988-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","4",",a","2",",a","","","","","","","19880407",",,a","","","57.2",",,a,07,","","","123.2",",,,a","",""
"ASN00039090","1988-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","0",",a","","","","","","","19880518",",,a","","","20.0",",,a,18,","","","25.0",",,,a","",""
"ASN00039090","1988-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","3","2,a","2","2,a","0","2,a","","","","","","","19880616",",2,a","","","7.2","2,,a,16,","","","23.4",",a,,a","",""
"ASN00039090","1988-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","58.0",",a,,a","",""
"ASN00039090","1988-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","1",",a","","","","","","","19880823",",,a","","","115.4",",,a,23,","","","124.2",",,,a","",""
"ASN00039090","1988-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","1",",a","0",",a","","","","","","","19880907",",,a","","","6.4",",,a,07,","","","7.6",",,,a","",""
"ASN00039090","1988-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","0","3,a","0","3,a","0","3,a","","","","","","","19881031","+,3,a","","","0.0","3,,a,31,+","","","5.4",",a,,a","",""
"ASN00039090","1988-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","0",",a","","","","","","","19881107",",,a","","","17.2",",,a,07,","","","32.3",",,,a","",""
"ASN00039090","1989-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","4",",a","1",",a","","","","","","","19890124",",,a","","","27.5",",,a,24,","","","55.4",",,,a","",""
"ASN00039090","1989-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","5","3,a","2","3,a","0","3,a","","","","","","","19890223",",3,a","","","6.2","3,,a,23,","","","80.9",",a,,a","",""
"ASN00039090","1989-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","7","3,a","6","3,a","2","3,a","","","","","","","19890328",",3,a","","","65.0","3,,a,28,","","","124.3",",a,,a","",""
"ASN00039090","1989-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","120.7",",a,,a","",""
"ASN00039090","1989-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","55.5",",a,,a","",""
"ASN00039090","1989-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","3","3,a","2","3,a","0","3,a","","","","","","","19890606",",3,a","","","10.2","3,,a,06,","","","15.6",",a,,a","",""
"ASN00039090","1989-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","60.0",",a,,a","",""
"ASN00039090","1989-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","22.1",",a,,a","",""
"ASN00039090","1989-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","0",",a","","","","","","","19890926",",,a","","","7.2",",,a,26,","","","10.7",",,,a","",""
"ASN00039090","1989-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","4",",a","1",",a","","","","","","","19891027",",,a","","","29.0",",,a,27,","","","69.3",",,,a","",""
"ASN00039090","1989-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","8","2,a","7","2,a","2","2,a","","","","","","","19891107",",2,a","","","49.8","2,,a,07,","","","182.6",",a,,a","",""
"ASN00039090","1989-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","1",",a","","","","","","","19891215",",,a","","","29.5",",,a,15,","","","41.1",",,,a","",""
"ASN00039090","1990-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19900116",",,a","","","9.4",",,a,16,","","","9.4",",,,a","",""
"ASN00039090","1990-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","2",",a","0",",a","","","","","","","19900214",",,a","","","13.5",",,a,14,","","","22.0",",,,a","",""
"ASN00039090","1990-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","69.0",",a,,a","",""
"ASN00039090","1990-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","105.4",",a,,a","",""
"ASN00039090","1990-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","2",",a","1",",a","","","","","","","19900523",",,a","","","55.2",",,a,23,","","","67.8",",,,a","",""
"ASN00039090","1990-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","5",",a","0",",a","","","","","","","19900608",",,a","","","18.4",",,a,08,","","","36.9",",,,a","",""
"ASN00039090","1990-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","0",",a","0",",a","0",",a","","","","","","","19900731","+,,a","","","0.0",",,a,31,+","","","0.0",",,,a","",""
"ASN00039090","1994-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","0",",a","","","","","","","19941016",",,a","","","23.5",",,a,16,","","","53.1",",,,a","",""
