,Unnamed: 0,Longitude,Latitude,Soil Mapping Unit,Continent,Country,Region Lv1,Grape_Variety,SHARE_x,WRB4_x,KOPPEN,TEXTURE_USDA_x,REF_BULK_DENSITY,BULK_DENSITY,DRAINAGE_x,ROOT_DEPTH_x,AWC_x,ROOTS_x,IL_x,HWSD2_SMU_ID_y,SEQUENCE,SHARE_y,WRB4_y,ROOT_DEPTH_y,ROOTS_y,IL_y,SWR,DRAINAGE_y,AWC_y,COARSE,SAND,SILT,CLAY,TEXTURE_USDA_y,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,Top12_Grape
1923,1923,146.1916667,-36.41666667,6116,Oceania,Australia,North East Victoria,cabernet sauvignon,30,PLeu,C,9,1.72,1.3,P,1,181,,,6116,1,30,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1924,1924,149.0416667,-34.99166667,6116,Oceania,Australia,Southern New South Wales,syrah,30,PLeu,C,9,1.72,1.3,P,1,181,,,6116,1,30,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1925,1925,149.025,-34.99166667,6116,Oceania,Australia,Southern New South Wales,pinot noir,30,PLeu,C,9,1.72,1.3,P,1,181,,,6116,1,30,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1926,1926,149.0333333,-34.99166667,6116,Oceania,Australia,Southern New South Wales,pinot noir,30,PLeu,C,9,1.72,1.3,P,1,181,,,6116,1,30,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1927,1927,144.5416667,-38.175,6116,Oceania,Australia,Port Phillip,pinot noir,30,PLeu,C,9,1.72,1.3,P,1,181,,,6116,1,30,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1928,1928,144.6083333,-38.14166667,6116,Oceania,Australia,Port Phillip,syrah,30,PLeu,C,9,1.72,1.3,P,1,181,,,6116,1,30,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1929,1929,149.4166667,-34.91666667,6079,Oceania,Australia,Canberra District wine region,syrah,40,SNha,C,9,1.7,1.52,MW,1,151,,,6079,1,40,SNha,1,,,,MW,151,4,50,31,19,9,M,1.52,1.7,0.934,7.1,1.12,10,13,45,21,20,96,0,11,3.5,0.1,1,1
1930,1930,149.4166667,-34.925,6079,Oceania,Australia,Canberra District wine region,syrah,40,SNha,C,9,1.7,1.52,MW,1,151,,,6079,1,40,SNha,1,,,,MW,151,4,50,31,19,9,M,1.52,1.7,0.934,7.1,1.12,10,13,45,21,20,96,0,11,3.5,0.1,1,1
1931,1931,149.4,-35.23333333,6079,Oceania,Australia,Canberra District wine region,sangiovese,40,SNha,C,9,1.7,1.52,MW,1,151,,,6079,1,40,SNha,1,,,,MW,151,4,50,31,19,9,M,1.52,1.7,0.934,7.1,1.12,10,13,45,21,20,96,0,11,3.5,0.1,1,1
1932,1932,149.4,-35.23333333,6079,Oceania,Australia,Canberra District wine region,syrah,40,SNha,C,9,1.7,1.52,MW,1,151,,,6079,1,40,SNha,1,,,,MW,151,4,50,31,19,9,M,1.52,1.7,0.934,7.1,1.12,10,13,45,21,20,96,0,11,3.5,0.1,1,1
1933,1933,117.575,-34.49166667,6118,Oceania,Australia,Central Ranges,sangiovese,40,PLeu,C,9,1.72,1.3,P,1,181,,,6118,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1934,1934,117.5833333,-34.49166667,6118,Oceania,Australia,Central Ranges,sangiovese,40,PLeu,C,9,1.72,1.3,P,1,181,,,6118,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1935,1935,117.575,-34.49166667,6118,Oceania,Australia,Central Ranges,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6118,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1936,1936,117.5833333,-34.49166667,6118,Oceania,Australia,Central Ranges,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6118,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1937,1937,149.6583333,-32.53333333,5935,Oceania,Australia,Central Ranges,syrah,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1938,1938,149.2,-33.325,5935,Oceania,Australia,Central Ranges,pinot noir,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1939,1939,145.0916667,-36.81666667,5935,Oceania,Australia,Central Victoria,cabernet sauvignon,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1940,1940,145.0916667,-36.825,5935,Oceania,Australia,Central Victoria,cabernet sauvignon,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1941,1941,145.0916667,-36.81666667,5935,Oceania,Australia,Central Victoria,syrah,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1942,1942,145.0916667,-36.825,5935,Oceania,Australia,Central Victoria,syrah,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1943,1943,145.0916667,-36.81666667,5935,Oceania,Australia,Central Victoria,grenache,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1944,1944,145.0916667,-36.825,5935,Oceania,Australia,Central Victoria,grenache,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1945,1945,146.475,-36.06666667,5935,Oceania,Australia,North East Victoria,petit sirah,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,0
1946,1946,146.4833333,-36.06666667,5935,Oceania,Australia,North East Victoria,petit sirah,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,0
1947,1947,146.475,-36.075,5935,Oceania,Australia,North East Victoria,petit sirah,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,0
1948,1948,146.4833333,-36.075,5935,Oceania,Australia,North East Victoria,petit sirah,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,0
1949,1949,146.1916667,-36.425,5935,Oceania,Australia,North East Victoria,syrah,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1950,1950,146.1916667,-36.425,5935,Oceania,Australia,North East Victoria,muscadelle,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,0
1951,1951,146.1916667,-36.425,5935,Oceania,Australia,North East Victoria,cabernet sauvignon,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1952,1952,146.3666667,-36.44166667,5935,Oceania,Australia,North East Victoria,cabernet sauvignon,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1953,1953,146.3666667,-36.44166667,5935,Oceania,Australia,North East Victoria,sangiovese,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1954,1954,147.8916667,-35.09166667,5935,Oceania,Australia,Southern New South Wales,cabernet sauvignon,50,LVcr,C,5,1.84,1.45,MW,1,170,,,5935,1,50,LVcr,1,,,,MW,170,11,37,33,30,5,M,1.45,1.84,1.743,6.5,1.49,12,18,46,17,16,78,0,1,0,0.1,1,1
1955,1955,150.2166667,-33.74166667,6127,Oceania,Australia,Central Ranges,cabernet sauvignon,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1956,1956,150.2166667,-33.74166667,6127,Oceania,Australia,Central Ranges,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1957,1957,150.4,-34.45833333,6127,Oceania,Australia,Central Ranges,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1958,1958,149.2,-33.31666667,6127,Oceania,Australia,Central Ranges,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1959,1959,145.4,-37.63333333,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1960,1960,145.4,-37.63333333,6127,Oceania,Australia,Central Victoria,cabernet sauvignon,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1961,1961,144.2666667,-37.00833333,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1962,1962,144.2416667,-36.84166667,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1963,1963,144.3166667,-36.96666667,6127,Oceania,Australia,Central Victoria,cabernet sauvignon,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1964,1964,142.8583333,-37.15833333,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1965,1965,144.35,-37,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1966,1966,144.7,-36.91666667,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1967,1967,144.7,-36.925,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1968,1968,144.6583333,-36.94166667,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1969,1969,144.6666667,-36.95,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1970,1970,144.7,-36.89166667,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1971,1971,144.7,-36.85,6127,Oceania,Australia,Central Victoria,cabernet sauvignon,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1972,1972,144.7,-36.85,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1973,1973,144.7,-36.90833333,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1974,1974,144.7,-36.93333333,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1975,1975,144.6916667,-36.85833333,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1976,1976,144.6916667,-36.85,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1977,1977,144.7583333,-37.08333333,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1978,1978,145.1583333,-37.74166667,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1979,1979,144.6583333,-36.90833333,6127,Oceania,Australia,Central Victoria,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1980,1980,145.875,-38.55833333,6127,Oceania,Australia,Gippsland,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1981,1981,145.8833333,-38.55833333,6127,Oceania,Australia,Gippsland,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1982,1982,145.875,-38.55833333,6127,Oceania,Australia,Gippsland,gamay,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,0
1983,1983,145.8833333,-38.55833333,6127,Oceania,Australia,Gippsland,gamay,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,0
1984,1984,146.15,-38.25833333,6127,Oceania,Australia,Gippsland,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1985,1985,151.2583333,-32.73333333,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1986,1986,151.3,-32.79166667,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1987,1987,151.275,-32.79166667,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1988,1988,151.2833333,-32.79166667,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1989,1989,151.275,-32.8,6127,Oceania,Australia,Hunter Valley,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1990,1990,151.2833333,-32.8,6127,Oceania,Australia,Hunter Valley,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1991,1991,151.275,-32.8,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1992,1992,151.2833333,-32.8,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1993,1993,151.2583333,-32.73333333,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1994,1994,151.3,-32.78333333,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1995,1995,151.275,-32.81666667,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1996,1996,151.2833333,-32.81666667,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1997,1997,151.275,-32.825,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1998,1998,151.2833333,-32.825,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
1999,1999,151.275,-32.81666667,6127,Oceania,Australia,Hunter Valley,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2000,2000,151.2833333,-32.81666667,6127,Oceania,Australia,Hunter Valley,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2001,2001,151.275,-32.825,6127,Oceania,Australia,Hunter Valley,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2002,2002,151.2833333,-32.825,6127,Oceania,Australia,Hunter Valley,pinot noir,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2003,2003,151.275,-32.81666667,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2004,2004,151.2833333,-32.81666667,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2005,2005,151.275,-32.825,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2006,2006,151.2833333,-32.825,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2007,2007,151.2666667,-32.76666667,6127,Oceania,Australia,Hunter Valley,cabernet sauvignon,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2008,2008,151.2666667,-32.775,6127,Oceania,Australia,Hunter Valley,cabernet sauvignon,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2009,2009,151.2666667,-32.76666667,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2010,2010,151.2666667,-32.775,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2011,2011,151.2666667,-32.76666667,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2012,2012,151.2666667,-32.775,6127,Oceania,Australia,Hunter Valley,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2013,2013,143.8,-37.53333333,6127,Oceania,Australia,Mount Lofty Ranges,syrah,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,1
2014,2014,143.8,-37.53333333,6127,Oceania,Australia,Mount Lofty Ranges,mourvedre,40,PLeu,C,9,1.72,1.3,P,1,181,,,6127,1,40,PLeu,1,,,,P,181,2,49,31,20,9,M,1.3,1.72,0.97,6.1,0.79,10,11,38,7,8,71,0,3,0,0,1,0
